[2017-07-27 16:45:54]Market: hk Code: 00064 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'3.75\u4ebf', u'\u8425\u4e1a\u989d': u'5.14\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'--', u'\u7ecf\u8425\u6ea2\u5229': u'4.89\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'9.47\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'4.89\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.05\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'--', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.05%', u'\u603b\u8d1f\u503a': u'9.55\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'48.81\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'3.42\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-8.47\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'--', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'--', u'\u603b\u8d44\u4ea7': u'68.43\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'1.88\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00056 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'2.57\u4ebf', u'\u8425\u4e1a\u989d': u'39.75\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'21.85%', u'\u7ecf\u8425\u6ea2\u5229': u'21.62\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'56.77\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'52.56\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.64\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'14.84%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.08%', u'\u603b\u8d1f\u503a': u'118.76\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'309.83\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'43.53\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-9.37\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.64\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'4.55\u5143', u'\u603b\u8d44\u4ea7': u'543.51\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'14.19\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00072 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'0.02\u4ebf', u'\u8425\u4e1a\u989d': u'5.19\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'31.92%', u'\u7ecf\u8425\u6ea2\u5229': u'0.12\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'1.93\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'0.06\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.01\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'0.65%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.00%', u'\u603b\u8d1f\u503a': u'2.21\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'4.72\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'0.03\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.15\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.01\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'1.08\u5143', u'\u603b\u8d44\u4ea7': u'6.93\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'0.24\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00095 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'40.05\u4ebf', u'\u8425\u4e1a\u989d': u'45.90\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'64.52%', u'\u7ecf\u8425\u6ea2\u5229': u'18.53\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'58.16\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'18.53\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.17\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'9.53%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.03%', u'\u603b\u8d1f\u503a': u'167.27\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'89.65\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'8.02\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-15.26\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.17\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'1.91\u5143', u'\u603b\u8d44\u4ea7': u'259.25\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-1.58\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00042 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'0.20\u4ebf', u'\u8425\u4e1a\u989d': u'0.64\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'0.48%', u'\u7ecf\u8425\u6ea2\u5229': u'-0.92\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'1.23\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'-0.93\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'-0.11\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'-0.40%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'-0.25%', u'\u603b\u8d1f\u503a': u'1.94\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'2.03\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'-0.99\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.68\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'-0.11\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'0.23\u5143', u'\u603b\u8d44\u4ea7': u'4.02\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.30\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00082 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'0.00\u4ebf', u'\u8425\u4e1a\u989d': u'1.54\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'6.76%', u'\u7ecf\u8425\u6ea2\u5229': u'-2.58\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'1.35\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'-10.15\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'-0.30\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'-41.72%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'-0.49%', u'\u603b\u8d1f\u503a': u'1.35\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'18.33\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'-9.80\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-6.35\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'-0.30\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'0.56\u5143', u'\u603b\u8d44\u4ea7': u'19.92\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-2.13\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00020 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-107.72\u4ebf', u'\u8425\u4e1a\u989d': u'605.79\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'32.84%', u'\u7ecf\u8425\u6ea2\u5229': u'211.35\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'887.82\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'297.63\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'8.02\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'7.81%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.03%', u'\u603b\u8d1f\u503a': u'1709.15\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'2153.65\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'162.94\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-58.89\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'8.02\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'105.85\u5143', u'\u603b\u8d44\u4ea7': u'5204.35\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'360.16\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00071 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-6.89\u4ebf', u'\u8425\u4e1a\u989d': u'31.18\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'11.66%', u'\u7ecf\u8425\u6ea2\u5229': u'14.74\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'12.08\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'14.64\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'2.21\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'8.71%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.07%', u'\u603b\u8d1f\u503a': u'20.16\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'151.39\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'12.77\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'4.17\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'2.21\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'26.21\u5143', u'\u603b\u8d44\u4ea7': u'172.95\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'9.30\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00031 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-6.72\u4ebf', u'\u8425\u4e1a\u989d': u'30.88\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'37.62%', u'\u7ecf\u8425\u6ea2\u5229': u'17.21\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'16.43\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'17.23\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.26\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'13.38%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.06%', u'\u603b\u8d1f\u503a': u'48.09\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'61.90\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'7.96\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-3.45\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.26\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'2.01\u5143', u'\u603b\u8d44\u4ea7': u'127.85\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'2.85\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00033 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'3.93\u4ebf', u'\u8425\u4e1a\u989d': u'1.22\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'22.73%', u'\u7ecf\u8425\u6ea2\u5229': u'-0.69\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'1.42\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'-1.13\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'-0.01\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'-30.12%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'-0.18%', u'\u603b\u8d1f\u503a': u'1.42\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'4.69\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'-1.13\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-1.65\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'-0.01\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'0.05\u5143', u'\u603b\u8d44\u4ea7': u'6.25\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-2.34\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00043 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'2.49\u4ebf', u'\u8425\u4e1a\u989d': u'52.81\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'60.95%', u'\u7ecf\u8425\u6ea2\u5229': u'4.11\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'10.81\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'4.22\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.01\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'23.56%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.07%', u'\u603b\u8d1f\u503a': u'22.15\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'11.24\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'2.60\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-4.14\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.07\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'0.32\u5143', u'\u603b\u8d44\u4ea7': u'36.33\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'4.50\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00098 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-2.04\u4ebf', u'\u8425\u4e1a\u989d': u'55.77\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'68.41%', u'\u7ecf\u8425\u6ea2\u5229': u'4.62\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'31.84\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'3.51\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.71\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'19.21%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.06%', u'\u603b\u8d1f\u503a': u'36.55\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'16.88\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'2.98\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-1.23\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.71\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'4.04\u5143', u'\u603b\u8d44\u4ea7': u'53.42\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'5.41\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00084 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.57\u4ebf', u'\u8425\u4e1a\u989d': u'28.50\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'--', u'\u7ecf\u8425\u6ea2\u5229': u'-1.15\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'17.00\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'-1.75\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'-0.17\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'--', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'-0.07%', u'\u603b\u8d1f\u503a': u'17.22\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'9.19\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'-1.78\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.76\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'--', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'--', u'\u603b\u8d44\u4ea7': u'26.48\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'1.23\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00083 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-23.26\u4ebf', u'\u8425\u4e1a\u989d': u'108.04\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'--', u'\u7ecf\u8425\u6ea2\u5229': u'58.68\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'176.50\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'77.53\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'1.16\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'--', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.05%', u'\u603b\u8d1f\u503a': u'263.84\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'1221.31\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'70.90\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-127.15\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'--', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'--', u'\u603b\u8d44\u4ea7': u'1490.58\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'92.80\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00059 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'15.52\u4ebf', u'\u8425\u4e1a\u989d': u'15.08\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'87.07%', u'\u7ecf\u8425\u6ea2\u5229': u'-0.02\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'95.60\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'0.96\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.04\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'5.68%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.01%', u'\u603b\u8d1f\u503a': u'121.21\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'17.65\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'0.93\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'4.76\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.04\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'0.67\u5143', u'\u603b\u8d44\u4ea7': u'139.21\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'4.66\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00007 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'0.05\u4ebf', u'\u8425\u4e1a\u989d': u'1.37\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'33.02%', u'\u7ecf\u8425\u6ea2\u5229': u'0.17\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'4.34\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'0.11\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'-0.00\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'-0.80%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'-0.00%', u'\u603b\u8d1f\u503a': u'4.46\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'7.72\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'-0.05\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.50\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'-0.00\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'0.31\u5143', u'\u603b\u8d44\u4ea7': u'13.50\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'1.47\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00037 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.01\u4ebf', u'\u8425\u4e1a\u989d': u'0.47\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'--', u'\u7ecf\u8425\u6ea2\u5229': u'-0.05\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'0.30\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'-0.05\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'-0.01\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'--', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'-0.01%', u'\u603b\u8d1f\u503a': u'0.47\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'2.79\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'-0.05\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'0.76\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'--', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'--', u'\u603b\u8d44\u4ea7': u'3.27\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.06\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
[2017-07-27 16:45:54]Market: hk Code: 00097 Response:{u'\u878d\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.01\u4ebf', u'\u8425\u4e1a\u989d': u'8.71\u4ebf', u'\u8d44\u4ea7\u8d1f\u503a\u7387': u'19.98%', u'\u7ecf\u8425\u6ea2\u5229': u'1.19\u4ebf', u'\u6d41\u52a8\u8d1f\u503a': u'3.61\u4ebf', u'\u7a0e\u524d\u6ea2\u5229': u'1.19\u4ebf', u'\u6bcf\u80a1\u76c8\u5229': u'0.03\u5143', u'\u51c0\u8d44\u4ea7\u6536\u76ca\u7387(ROE)': u'6.77%', u'\u6d41\u52a8\u8d44\u4ea7': u'--', u'\u8d44\u4ea7\u56de\u62a5\u7387(ROA)': u'0.05%', u'\u603b\u8d1f\u503a': u'3.75\u4ebf', u'\u80a1\u4e1c\u6743\u76ca': u'14.65\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229': u'1.00\u4ebf', u'\u6295\u8d44\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'-0.97\u4ebf', u'\u6bcf\u80a1\u6536\u76ca': u'0.03\u5143', u'\u6bcf\u80a1\u51c0\u8d44\u4ea7': u'0.48\u5143', u'\u603b\u8d44\u4ea7': u'18.77\u4ebf', u'\u7ecf\u8425\u6d3b\u52a8\u73b0\u91d1\u6d41\u91cf': u'1.72\u4ebf', u'\u80a1\u4e1c\u5e94\u5360\u6ea2\u5229\u589e\u957f': u'--'}
