[2017-08-11 15:20:21]Market: hk Code: 00014 Response:{u'\u5468\u606f\u7387': u'3.69%', u'\u6210\u4ea4\u989d': u'2372.25\u4e07', u'\u6700\u65b0\u4ef7': u'36.550', u'\u6628\u6536': u'36.950', u'\u6700\u4f4e': u'36.150', u'\u6da8\u8dcc\u989d': u'-0.400', u'\u5e02\u76c8\u7387': u'31.41', u'\u6210\u4ea4\u91cf': u'64.94\u4e07', u'\u6da8\u8dcc\u7387': u'-1.08%', u'52\u5468\u6700\u4f4e': u'31.900', u'\u5e02\u503c': u'382\u4ebf', u'\u6700\u9ad8': u'36.850', u'\u4eca\u5f00': u'36.400', u'52\u5468\u6700\u9ad8': u'38.700'}
[2017-08-11 15:20:21]Market: hk Code: 00053 Response:{u'\u5468\u606f\u7387': u'4.26%', u'\u6210\u4ea4\u989d': u'75.29\u4e07', u'\u6700\u65b0\u4ef7': u'93.800', u'\u6628\u6536': u'95.100', u'\u6700\u4f4e': u'93.700', u'\u6da8\u8dcc\u989d': u'-1.300', u'\u5e02\u76c8\u7387': u'9.91', u'\u6210\u4ea4\u91cf': u'8000', u'\u6da8\u8dcc\u7387': u'-1.37%', u'52\u5468\u6700\u4f4e': u'83.600', u'\u5e02\u503c': u'309\u4ebf', u'\u6700\u9ad8': u'94.500', u'\u4eca\u5f00': u'94.500', u'52\u5468\u6700\u9ad8': u'95.900'}
[2017-08-11 15:20:21]Market: hk Code: 00068 Response:{u'\u5468\u606f\u7387': u'1.71%', u'\u6210\u4ea4\u989d': u'0', u'\u6700\u65b0\u4ef7': u'5.850', u'\u6628\u6536': u'5.850', u'\u6700\u4f4e': u'--', u'\u6da8\u8dcc\u989d': u'0.000', u'\u5e02\u76c8\u7387': u'--', u'\u6210\u4ea4\u91cf': u'0', u'\u6da8\u8dcc\u7387': u'0.00%', u'52\u5468\u6700\u4f4e': u'4.800', u'\u5e02\u503c': u'8.6\u4ebf', u'\u6700\u9ad8': u'--', u'\u4eca\u5f00': u'--', u'52\u5468\u6700\u9ad8': u'6.600'}
[2017-08-11 15:20:21]Market: hk Code: 00059 Response:{u'\u5468\u606f\u7387': u'--', u'\u6210\u4ea4\u989d': u'1231.21\u4e07', u'\u6700\u65b0\u4ef7': u'1.190', u'\u6628\u6536': u'1.200', u'\u6700\u4f4e': u'1.180', u'\u6da8\u8dcc\u989d': u'-0.010', u'\u5e02\u76c8\u7387': u'28.18', u'\u6210\u4ea4\u91cf': u'1029.54\u4e07', u'\u6da8\u8dcc\u7387': u'-0.83%', u'52\u5468\u6700\u4f4e': u'0.570', u'\u5e02\u503c': u'31.1\u4ebf', u'\u6700\u9ad8': u'1.200', u'\u4eca\u5f00': u'1.200', u'52\u5468\u6700\u9ad8': u'1.400'}
[2017-08-11 15:20:21]Market: hk Code: 00067 Response:{u'\u5468\u606f\u7387': u'--', u'\u6210\u4ea4\u989d': u'--', u'\u6700\u65b0\u4ef7': u'1.250', u'\u6628\u6536': u'1.250', u'\u6700\u4f4e': u'--', u'\u6da8\u8dcc\u989d': u'--', u'\u5e02\u76c8\u7387': u'--', u'\u6210\u4ea4\u91cf': u'--', u'\u6da8\u8dcc\u7387': u'--', u'52\u5468\u6700\u4f4e': u'0.000', u'\u5e02\u503c': u'70.0\u4ebf', u'\u6700\u9ad8': u'--', u'\u4eca\u5f00': u'--', u'52\u5468\u6700\u9ad8': u'0.000'}
[2017-08-11 15:20:21]Market: hk Code: 00063 Response:{u'\u5468\u606f\u7387': u'--', u'\u6210\u4ea4\u989d': u'21.66\u4e07', u'\u6700\u65b0\u4ef7': u'0.520', u'\u6628\u6536': u'0.550', u'\u6700\u4f4e': u'0.510', u'\u6da8\u8dcc\u989d': u'-0.030', u'\u5e02\u76c8\u7387': u'--', u'\u6210\u4ea4\u91cf': u'41.70\u4e07', u'\u6da8\u8dcc\u7387': u'-5.45%', u'52\u5468\u6700\u4f4e': u'0.415', u'\u5e02\u503c': u'14.7\u4ebf', u'\u6700\u9ad8': u'0.550', u'\u4eca\u5f00': u'0.550', u'52\u5468\u6700\u9ad8': u'0.960'}
[2017-08-11 15:20:21]Market: hk Code: 00005 Response:{u'\u5468\u606f\u7387': u'5.18%', u'\u6210\u4ea4\u989d': u'39.37\u4ebf', u'\u6700\u65b0\u4ef7': u'74.900', u'\u6628\u6536': u'76.500', u'\u6700\u4f4e': u'74.500', u'\u6da8\u8dcc\u989d': u'-1.600', u'\u5e02\u76c8\u7387': u'137.99', u'\u6210\u4ea4\u91cf': u'5261.12\u4e07', u'\u6da8\u8dcc\u7387': u'-2.09%', u'52\u5468\u6700\u4f4e': u'53.850', u'\u5e02\u503c': u'15329\u4ebf', u'\u6700\u9ad8': u'75.300', u'\u4eca\u5f00': u'75.100', u'52\u5468\u6700\u9ad8': u'79.550'}
[2017-08-11 15:20:21]Market: hk Code: 00066 Response:{u'\u5468\u606f\u7387': u'12.25%', u'\u6210\u4ea4\u989d': u'5.80\u4ebf', u'\u6700\u65b0\u4ef7': u'44.650', u'\u6628\u6536': u'46.400', u'\u6700\u4f4e': u'44.400', u'\u6da8\u8dcc\u989d': u'-1.750', u'\u5e02\u76c8\u7387': u'25.66', u'\u6210\u4ea4\u91cf': u'1289.78\u4e07', u'\u6da8\u8dcc\u7387': u'-3.77%', u'52\u5468\u6700\u4f4e': u'34.180', u'\u5e02\u503c': u'2680\u4ebf', u'\u6700\u9ad8': u'45.600', u'\u4eca\u5f00': u'45.500', u'52\u5468\u6700\u9ad8': u'46.980'}
[2017-08-11 15:20:21]Market: hk Code: 00033 Response:{u'\u5468\u606f\u7387': u'--', u'\u6210\u4ea4\u989d': u'48.58\u4e07', u'\u6700\u65b0\u4ef7': u'0.065', u'\u6628\u6536': u'0.067', u'\u6700\u4f4e': u'0.064', u'\u6da8\u8dcc\u989d': u'-0.002', u'\u5e02\u76c8\u7387': u'--', u'\u6210\u4ea4\u91cf': u'746.80\u4e07', u'\u6da8\u8dcc\u7387': u'-2.99%', u'52\u5468\u6700\u4f4e': u'0.061', u'\u5e02\u503c': u'6.1\u4ebf', u'\u6700\u9ad8': u'0.067', u'\u4eca\u5f00': u'0.067', u'52\u5468\u6700\u9ad8': u'0.169'}
[2017-08-11 15:20:21]Market: hk Code: 00069 Response:{u'\u5468\u606f\u7387': u'1.03%', u'\u6210\u4ea4\u989d': u'2414.64\u4e07', u'\u6700\u65b0\u4ef7': u'12.580', u'\u6628\u6536': u'12.800', u'\u6700\u4f4e': u'12.500', u'\u6da8\u8dcc\u989d': u'-0.220', u'\u5e02\u76c8\u7387': u'54.63', u'\u6210\u4ea4\u91cf': u'190.80\u4e07', u'\u6da8\u8dcc\u7387': u'-1.72%', u'52\u5468\u6700\u4f4e': u'8.030', u'\u5e02\u503c': u'450\u4ebf', u'\u6700\u9ad8': u'12.800', u'\u4eca\u5f00': u'12.620', u'52\u5468\u6700\u9ad8': u'13.680'}
[2017-08-11 15:20:21]Market: hk Code: 00097 Response:{u'\u5468\u606f\u7387': u'6.06%', u'\u6210\u4ea4\u989d': u'127.42\u4e07', u'\u6700\u65b0\u4ef7': u'0.660', u'\u6628\u6536': u'0.670', u'\u6700\u4f4e': u'0.660', u'\u6da8\u8dcc\u989d': u'-0.010', u'\u5e02\u76c8\u7387': u'20.00', u'\u6210\u4ea4\u91cf': u'189.99\u4e07', u'\u6da8\u8dcc\u7387': u'-1.49%', u'52\u5468\u6700\u4f4e': u'0.620', u'\u5e02\u503c': u'20.1\u4ebf', u'\u6700\u9ad8': u'0.680', u'\u4eca\u5f00': u'0.670', u'52\u5468\u6700\u9ad8': u'0.690'}
[2017-08-11 15:20:21]Market: hk Code: 00061 Response:{u'\u5468\u606f\u7387': u'--', u'\u6210\u4ea4\u989d': u'728.07\u4e07', u'\u6700\u65b0\u4ef7': u'0.027', u'\u6628\u6536': u'0.028', u'\u6700\u4f4e': u'0.026', u'\u6da8\u8dcc\u989d': u'-0.001', u'\u5e02\u76c8\u7387': u'12.86', u'\u6210\u4ea4\u91cf': u'2.70\u4ebf', u'\u6da8\u8dcc\u7387': u'-3.57%', u'52\u5468\u6700\u4f4e': u'0.015', u'\u5e02\u503c': u'19.7\u4ebf', u'\u6700\u9ad8': u'0.028', u'\u4eca\u5f00': u'0.028', u'52\u5468\u6700\u9ad8': u'0.046'}
